"Date","Price","Open","High","Low","Change %"
"Mar 01, 2020","0.870","0.873","0.873","0.870","-8.58%"
"Feb 28, 2020","0.952","1.088","1.094","0.894","-11.85%"
"Feb 27, 2020","1.080","1.141","1.144","1.041","-6.66%"
"Feb 26, 2020","1.157","1.188","1.203","1.122","-2.36%"
"Feb 25, 2020","1.185","1.228","1.257","1.130","-1.74%"
"Feb 24, 2020","1.206","1.278","1.281","1.192","-8.80%"
"Feb 23, 2020","1.322","1.322","1.322","1.322","0.00%"
"Feb 21, 2020","1.322","1.362","1.370","1.283","-3.01%"
"Feb 20, 2020","1.363","1.419","1.426","1.352","-3.26%"
"Feb 19, 2020","1.409","1.408","1.426","1.388","0.93%"
"Feb 18, 2020","1.396","1.409","1.413","1.373","-0.95%"
"Feb 17, 2020","1.409","1.411","1.411","1.409","-0.61%"
"Feb 14, 2020","1.418","1.432","1.442","1.401","-1.66%"
"Feb 13, 2020","1.442","1.427","1.447","1.388","-0.83%"
"Feb 12, 2020","1.454","1.429","1.455","1.418","2.25%"
"Feb 11, 2020","1.422","1.401","1.422","1.395","3.04%"
"Feb 10, 2020","1.380","1.382","1.422","1.362","-0.11%"
"Feb 09, 2020","1.382","1.385","1.385","1.382","-1.60%"
"Feb 07, 2020","1.404","1.463","1.466","1.396","-4.03%"
"Feb 06, 2020","1.463","1.460","1.497","1.448","0.00%"
"Feb 05, 2020","1.463","1.421","1.486","1.395","2.88%"
"Feb 04, 2020","1.422","1.341","1.439","1.338","5.41%"
"Feb 03, 2020","1.349","1.323","1.391","1.318","1.96%"
"Feb 02, 2020","1.323","1.329","1.329","1.323","0.62%"
"Jan 31, 2020","1.315","1.403","1.419","1.310","-6.67%"
"Jan 30, 2020","1.409","1.411","1.412","1.352","0.36%"
"Jan 29, 2020","1.404","1.471","1.487","1.401","-5.39%"
"Jan 28, 2020","1.484","1.445","1.484","1.401","2.70%"
"Jan 27, 2020","1.445","1.451","1.471","1.420","-0.33%"
"Jan 26, 2020","1.450","1.451","1.451","1.450","-3.92%"
"Jan 24, 2020","1.509","1.557","1.573","1.489","-2.27%"
"Jan 23, 2020","1.544","1.572","1.572","1.524","-1.97%"
"Jan 22, 2020","1.575","1.587","1.596","1.567","0.00%"
"Jan 21, 2020","1.575","1.620","1.621","1.568","-2.75%"
"Jan 20, 2020","1.620","1.618","1.620","1.618","-0.22%"
"Jan 17, 2020","1.623","1.623","1.649","1.611","-0.12%"
"Jan 16, 2020","1.625","1.607","1.635","1.592","1.44%"
"Jan 15, 2020","1.602","1.617","1.628","1.594","-0.99%"
"Jan 14, 2020","1.618","1.653","1.666","1.617","-2.00%"
"Jan 13, 2020","1.651","1.664","1.664","1.638","1.09%"
"Jan 12, 2020","1.633","1.633","1.633","1.633","0.00%"
"Jan 10, 2020","1.633","1.651","1.676","1.623","-1.09%"
"Jan 09, 2020","1.651","1.661","1.691","1.646","-0.84%"
"Jan 08, 2020","1.665","1.554","1.668","1.503","3.80%"
"Jan 07, 2020","1.604","1.611","1.622","1.594","-0.19%"
"Jan 06, 2020","1.607","1.568","1.620","1.560","2.46%"
"Jan 05, 2020","1.568","1.568","1.568","1.568","-1.67%"
"Jan 03, 2020","1.595","1.643","1.643","1.581","-4.32%"
"Jan 02, 2020","1.667","1.697","1.715","1.634","-1.52%"
"Jan 01, 2020","1.693","1.693","1.693","1.693","0.00%"
